temperature_C,humidity_%,soil_moisture_%,rainfall_mm,solar_radiation_Wm2,wind_speed_kmh,soil_pH,soil_type,crop_type,growth_stage,field_area_ha,days_since_rain,season,water_amount_liters
24.1,87.9,36.3,17.4,245.9,22.3,5.67,Loam,Cotton,Vegetative,9.5,2,Autumn,1422.7
34.6,21.5,54.8,28.1,300.3,26.3,7.69,Clay,Maize,Vegetative,4.22,5,Summer,1071.2
43.1,76.2,44.6,21.7,179.0,11.1,6.32,Sandy,Soybean,Flowering,2.56,10,Spring,924.9
41.1,75.2,69.4,22.9,146.0,12.2,7.22,Clay,Cotton,Maturity,5.77,11,Winter,309.6
38.0,40.8,71.2,48.5,628.9,13.0,6.23,Loam,Maize,Maturity,7.61,9,Spring,1233.4
38.7,29.5,21.9,14.8,215.0,27.7,8.02,Sandy,Wheat,Vegetative,0.62,3,Spring,354.5
34.9,30.2,19.5,31.4,739.7,20.8,6.94,Sandy,Cotton,Flowering,3.13,10,Autumn,1050.5
22.8,68.8,54.1,21.0,357.6,7.4,7.43,Loam,Cotton,Germination,8.34,0,Summer,1131.2
42.2,65.0,31.1,3.1,569.4,5.5,7.88,Loam,Cotton,Flowering,5.32,9,Autumn,1575.2
35.1,74.8,11.3,24.5,257.8,6.9,8.19,Clay,Cotton,Flowering,4.38,9,Autumn,818.9
31.8,85.6,72.2,40.7,268.2,7.9,7.7,Clay,Wheat,Vegetative,9.34,12,Spring,1109.3
18.3,68.4,25.9,4.9,502.3,6.9,5.95,Silt,Rice,Maturity,1.35,8,Winter,50.0
28.4,30.9,75.0,3.5,492.5,19.8,8.06,Silt,Cotton,Maturity,6.35,5,Spring,924.7
28.8,37.0,60.2,7.7,638.1,3.5,7.36,Silt,Maize,Germination,3.75,0,Summer,672.4
40.9,79.0,63.4,38.2,630.5,11.6,7.33,Loam,Rice,Maturity,1.17,2,Winter,50.0
31.4,34.7,24.1,36.2,569.5,18.8,8.26,Loam,Wheat,Maturity,2.53,10,Autumn,263.3
26.4,25.1,26.4,28.3,414.4,8.7,6.25,Silt,Soybean,Germination,6.47,10,Summer,1067.2
44.3,69.2,46.5,23.4,723.4,2.0,6.22,Silt,Wheat,Germination,0.77,12,Summer,128.6
18.3,48.2,22.0,44.4,535.8,2.5,7.04,Clay,Soybean,Vegetative,6.13,0,Summer,1045.0
27.7,84.4,31.4,38.3,793.1,3.8,7.75,Silt,Maize,Vegetative,9.59,11,Summer,2000.0
16.3,65.5,32.5,40.6,673.6,25.1,6.84,Silt,Soybean,Vegetative,8.05,8,Spring,1247.9
37.2,26.3,21.2,40.7,131.0,19.7,7.4,Sandy,Cotton,Vegetative,3.78,3,Summer,1270.1
42.5,86.3,24.4,32.1,324.4,1.9,6.86,Silt,Rice,Maturity,1.81,1,Spring,281.7
23.4,38.1,65.2,22.9,500.3,11.7,7.33,Sandy,Rice,Vegetative,4.92,3,Winter,735.3
40.8,43.6,21.7,43.2,605.0,8.4,7.97,Silt,Cotton,Flowering,4.23,14,Summer,1658.1
23.8,48.2,12.0,46.3,485.2,17.3,6.04,Sandy,Rice,Germination,9.73,1,Spring,2000.0
42.3,23.6,54.1,1.2,650.3,15.7,7.59,Silt,Wheat,Vegetative,9.9,5,Summer,2000.0
37.6,54.8,78.3,2.6,297.9,14.4,7.86,Clay,Cotton,Germination,4.4,5,Winter,211.2
39.1,28.6,33.2,47.9,228.7,9.4,6.84,Loam,Cotton,Maturity,1.91,14,Autumn,180.2
15.5,48.1,18.3,13.9,137.7,4.1,6.47,Sandy,Rice,Vegetative,9.15,10,Winter,1804.4
43.9,44.5,49.9,43.7,501.3,22.3,5.54,Loam,Soybean,Flowering,8.04,6,Autumn,1983.3
36.8,74.1,73.4,19.4,582.0,26.4,7.89,Clay,Maize,Germination,5.36,8,Spring,546.3
24.1,76.2,64.9,6.0,328.3,28.3,6.48,Silt,Soybean,Vegetative,3.97,10,Winter,271.9
39.9,30.7,53.6,4.0,529.5,1.8,6.57,Silt,Wheat,Flowering,4.76,8,Spring,1403.7
23.4,45.7,32.1,7.8,136.5,22.2,6.51,Clay,Cotton,Maturity,9.07,3,Winter,578.4
41.2,46.1,47.9,12.5,169.5,21.8,7.0,Loam,Cotton,Flowering,2.25,8,Summer,989.4
18.4,30.6,16.4,24.4,591.2,28.4,7.61,Loam,Wheat,Maturity,8.16,7,Autumn,963.7
36.1,75.9,57.5,35.1,357.6,7.6,7.82,Loam,Maize,Germination,0.67,11,Summer,50.0
31.2,69.5,60.8,49.3,569.9,22.3,6.68,Loam,Cotton,Vegetative,9.25,0,Spring,1438.8
17.9,33.3,77.6,22.1,682.2,1.6,7.49,Sandy,Soybean,Flowering,5.25,14,Summer,2000.0
22.3,45.7,28.2,25.9,696.8,18.9,7.66,Loam,Wheat,Flowering,2.65,6,Autumn,314.5
15.4,27.4,11.3,26.1,220.5,10.5,6.39,Sandy,Cotton,Flowering,0.53,6,Autumn,50.0
29.1,64.0,48.2,27.0,440.4,23.1,5.79,Clay,Soybean,Maturity,5.82,14,Autumn,613.3
24.0,28.5,59.5,25.9,613.7,25.9,8.18,Silt,Wheat,Germination,2.82,9,Autumn,134.7
33.0,89.0,65.3,0.4,641.8,10.9,7.53,Sandy,Wheat,Germination,6.5,3,Autumn,675.1
23.9,74.6,23.6,0.1,649.3,15.8,7.44,Loam,Wheat,Vegetative,3.17,6,Spring,599.1
24.0,47.3,28.3,4.9,259.7,3.5,5.68,Silt,Maize,Vegetative,1.34,10,Summer,335.9
37.3,60.5,45.9,5.1,234.8,12.5,7.95,Sandy,Wheat,Germination,5.3,10,Winter,422.4
16.4,83.8,33.1,35.2,513.0,10.8,7.2,Silt,Rice,Germination,5.86,10,Summer,830.5
42.1,58.8,70.2,10.2,618.8,5.5,8.04,Clay,Rice,Germination,4.8,10,Summer,1212.2
40.6,32.2,43.2,44.7,323.4,26.8,8.42,Loam,Wheat,Flowering,4.85,9,Spring,1201.2
35.0,46.5,66.0,46.4,173.3,4.4,8.37,Clay,Cotton,Maturity,6.1,9,Spring,574.4
32.8,79.0,50.6,48.8,601.7,19.1,8.07,Silt,Rice,Germination,5.5,4,Spring,609.3
41.8,65.1,64.1,47.0,309.8,26.7,5.53,Clay,Soybean,Vegetative,1.76,4,Spring,50.0
20.6,65.6,33.3,13.6,216.5,27.4,8.16,Loam,Soybean,Maturity,2.37,14,Summer,314.4
17.4,80.7,68.2,25.5,203.4,23.8,5.73,Sandy,Cotton,Flowering,1.85,4,Autumn,50.0
22.2,82.6,29.2,8.8,320.4,5.3,8.05,Clay,Soybean,Maturity,7.09,5,Autumn,715.0
38.8,84.4,48.2,40.3,514.9,24.5,6.34,Loam,Cotton,Germination,5.52,6,Spring,544.7
16.0,26.6,25.0,44.4,350.9,8.3,7.33,Silt,Soybean,Maturity,4.58,4,Winter,225.4
32.5,58.1,43.3,42.6,114.5,27.7,5.61,Clay,Wheat,Vegetative,8.08,8,Summer,1475.1
44.9,71.8,32.3,21.7,167.8,21.3,7.81,Sandy,Soybean,Maturity,3.6,13,Summer,1304.7
40.7,73.0,28.7,37.9,303.4,23.6,5.84,Clay,Wheat,Germination,5.9,11,Winter,252.0
30.6,62.5,77.7,4.9,561.8,2.6,6.73,Silt,Soybean,Maturity,1.21,10,Spring,50.0
16.9,31.7,21.2,2.0,169.0,17.5,7.95,Silt,Soybean,Maturity,7.57,8,Summer,1665.5
39.9,75.8,65.1,37.7,492.5,24.6,7.59,Silt,Soybean,Maturity,7.1,13,Winter,498.2
33.0,70.4,78.9,21.3,183.9,25.8,5.52,Clay,Wheat,Vegetative,8.12,6,Autumn,800.6
18.4,26.0,11.4,49.8,248.1,0.9,6.71,Clay,Soybean,Maturity,8.9,9,Winter,506.1
17.8,52.5,58.9,4.9,220.5,28.2,5.63,Clay,Soybean,Maturity,7.7,2,Winter,428.6
42.3,32.2,27.7,42.8,147.1,1.3,7.52,Sandy,Maize,Flowering,8.52,3,Spring,2000.0
35.1,43.6,12.8,24.0,569.9,18.4,8.41,Loam,Wheat,Maturity,3.78,3,Summer,860.9
39.9,21.3,38.2,41.4,424.4,20.8,7.47,Clay,Rice,Maturity,3.76,6,Winter,363.9
41.4,48.0,75.5,40.9,681.7,3.2,6.17,Sandy,Cotton,Flowering,9.47,14,Summer,2000.0
32.2,58.5,10.8,45.8,169.2,1.4,6.57,Silt,Maize,Vegetative,9.19,1,Summer,2000.0
30.5,63.4,51.2,14.9,201.3,23.5,8.43,Clay,Soybean,Vegetative,5.71,10,Spring,892.4
27.9,66.4,45.1,47.5,314.5,11.5,6.17,Clay,Rice,Flowering,3.98,4,Autumn,479.4
24.5,78.5,71.1,7.6,636.1,3.2,7.18,Clay,Rice,Flowering,8.73,10,Summer,2000.0
28.0,35.1,15.9,4.1,314.0,22.9,6.7,Sandy,Soybean,Maturity,3.57,10,Spring,992.8
38.2,28.4,57.7,21.6,385.9,25.5,7.8,Clay,Soybean,Vegetative,1.96,3,Spring,257.8
33.1,79.6,57.6,41.4,311.1,17.6,8.1,Clay,Maize,Vegetative,6.58,9,Winter,422.4
41.8,31.0,56.8,23.7,156.2,4.8,6.52,Loam,Wheat,Maturity,0.9,10,Summer,148.6
28.3,88.2,76.0,41.5,757.6,0.5,7.48,Sandy,Maize,Germination,4.1,8,Spring,308.0
33.2,79.0,67.6,36.5,484.0,21.0,7.15,Loam,Wheat,Maturity,8.17,0,Autumn,752.9
33.9,55.1,12.9,10.5,651.5,16.5,6.34,Loam,Rice,Germination,3.3,14,Winter,451.3
32.8,88.7,43.0,47.4,560.8,19.5,6.32,Loam,Cotton,Maturity,9.35,9,Autumn,1060.9
36.1,26.8,37.9,3.0,460.0,24.4,7.12,Loam,Soybean,Flowering,9.58,12,Spring,2000.0
22.1,41.2,31.7,44.9,162.8,13.0,5.96,Silt,Maize,Maturity,8.25,13,Winter,578.4
30.4,64.7,41.6,15.2,549.9,3.7,7.93,Clay,Rice,Flowering,9.88,2,Summer,2000.0
18.1,44.5,36.9,25.0,208.8,28.2,5.71,Loam,Maize,Germination,5.54,5,Winter,286.8
26.5,85.0,40.3,21.1,390.1,16.4,5.78,Sandy,Wheat,Germination,5.91,10,Winter,311.2
29.6,24.6,78.5,8.6,540.4,18.5,6.53,Clay,Soybean,Flowering,8.44,3,Autumn,1678.9
34.6,58.5,16.2,17.9,647.6,28.0,5.85,Loam,Wheat,Flowering,5.18,2,Summer,2000.0
43.5,61.4,74.6,9.6,579.5,27.9,6.93,Loam,Wheat,Vegetative,4.36,5,Spring,828.1
33.0,65.7,43.6,10.2,570.1,17.2,6.7,Sandy,Wheat,Vegetative,6.34,12,Autumn,1274.7
37.3,37.9,53.7,9.4,204.3,8.9,7.67,Silt,Rice,Maturity,6.75,10,Summer,2000.0
30.2,45.5,68.1,24.5,342.3,29.9,8.36,Sandy,Soybean,Flowering,7.63,2,Spring,2000.0
34.0,79.1,35.2,39.9,130.0,20.4,7.76,Silt,Cotton,Germination,6.85,6,Winter,325.7
17.1,33.6,40.1,28.4,603.6,12.3,6.04,Silt,Maize,Vegetative,7.58,11,Summer,1967.8
22.6,77.9,38.7,44.7,766.8,16.8,8.31,Silt,Wheat,Flowering,6.91,0,Autumn,912.4
25.9,59.4,36.2,31.8,284.9,12.5,6.68,Loam,Soybean,Germination,5.06,8,Spring,492.0
29.2,73.4,74.8,34.5,161.4,26.6,6.92,Loam,Maize,Germination,1.78,14,Spring,50.0
16.4,70.0,68.0,33.4,432.9,14.5,6.76,Silt,Soybean,Flowering,7.96,12,Summer,2000.0
19.2,34.5,17.6,22.5,699.7,24.7,6.34,Silt,Maize,Maturity,0.79,9,Summer,50.0
23.3,59.8,17.6,34.5,486.4,25.2,8.19,Loam,Soybean,Vegetative,9.93,1,Winter,1010.0
44.1,80.7,40.0,3.5,132.7,24.7,6.5,Silt,Cotton,Vegetative,8.37,3,Spring,1679.0
24.9,50.2,16.9,43.0,782.0,21.7,7.24,Loam,Soybean,Flowering,6.87,5,Winter,936.8
29.5,87.7,53.3,38.9,680.1,25.6,6.22,Silt,Soybean,Maturity,9.68,5,Winter,619.9
20.9,51.7,20.1,12.3,192.1,11.6,7.89,Loam,Wheat,Germination,6.32,10,Autumn,549.1
33.3,30.0,46.6,38.4,745.3,3.4,7.82,Sandy,Wheat,Maturity,1.04,7,Autumn,50.8
23.4,47.3,10.5,0.6,415.5,25.3,6.39,Silt,Wheat,Vegetative,5.81,7,Summer,1545.7
21.2,86.6,32.2,10.9,360.3,14.9,7.54,Silt,Soybean,Flowering,3.13,3,Summer,685.3
30.5,42.4,57.4,3.3,422.7,3.8,7.61,Sandy,Cotton,Vegetative,4.01,5,Summer,1479.9
15.2,80.8,43.9,39.0,684.2,3.5,7.19,Clay,Maize,Flowering,4.87,8,Autumn,498.5
15.2,81.7,78.5,37.8,561.6,4.8,7.3,Silt,Wheat,Maturity,7.86,6,Winter,309.6
21.6,44.5,71.2,40.7,141.5,22.5,7.22,Clay,Rice,Vegetative,5.28,12,Winter,284.6
16.1,25.8,35.1,0.2,770.3,21.3,5.75,Sandy,Soybean,Maturity,5.01,7,Autumn,929.4
18.2,70.7,13.2,25.1,203.4,6.1,7.51,Silt,Cotton,Vegetative,3.37,7,Summer,442.5
25.2,41.8,69.2,35.2,621.9,25.4,6.91,Clay,Cotton,Maturity,5.63,1,Summer,721.7
39.1,74.8,73.8,7.8,545.3,8.4,6.82,Silt,Wheat,Vegetative,2.86,6,Winter,195.4
32.2,51.0,67.4,32.5,231.3,23.8,8.08,Silt,Wheat,Flowering,2.98,2,Spring,250.6
30.4,54.0,19.0,4.2,219.5,14.7,5.57,Loam,Rice,Maturity,7.69,6,Spring,2000.0
23.8,74.5,79.9,9.1,709.2,21.9,6.25,Clay,Rice,Maturity,3.75,1,Spring,475.4
43.0,46.8,28.1,23.8,393.8,11.4,5.86,Loam,Wheat,Flowering,0.99,0,Spring,369.4
26.9,51.0,60.7,32.7,558.2,10.4,5.61,Loam,Maize,Germination,3.76,10,Summer,411.5
17.6,46.3,73.6,7.3,452.8,25.2,6.33,Clay,Wheat,Vegetative,6.57,8,Autumn,577.5
33.5,45.7,26.5,9.3,609.1,1.1,8.47,Clay,Wheat,Vegetative,8.23,9,Autumn,1147.0
18.4,56.8,73.6,10.2,435.5,29.2,6.31,Loam,Cotton,Flowering,9.64,9,Spring,2000.0
25.4,76.6,31.7,11.9,301.2,19.4,7.49,Silt,Wheat,Vegetative,7.59,0,Autumn,890.1
30.2,45.3,78.3,11.3,354.4,13.0,5.85,Silt,Wheat,Maturity,4.57,10,Winter,247.3
41.2,56.7,29.7,19.8,701.4,18.8,7.31,Sandy,Wheat,Maturity,3.34,0,Spring,765.5
29.8,67.0,76.7,32.7,427.6,3.7,8.45,Silt,Maize,Flowering,1.73,10,Summer,50.0
36.1,38.9,13.7,21.9,249.4,15.4,6.38,Clay,Cotton,Maturity,6.46,11,Spring,926.2
44.8,39.4,59.6,38.8,754.2,29.6,8.04,Clay,Soybean,Germination,5.34,11,Winter,282.5
18.9,85.3,47.2,36.0,657.6,7.1,8.49,Sandy,Soybean,Vegetative,6.94,2,Autumn,996.9
23.2,70.6,43.5,6.3,139.0,21.7,7.27,Clay,Soybean,Flowering,2.75,0,Autumn,365.5
26.8,60.4,25.6,2.4,799.3,13.0,6.43,Loam,Soybean,Flowering,3.57,6,Autumn,1030.6
27.7,65.3,59.4,43.9,586.4,19.6,7.52,Sandy,Cotton,Vegetative,3.27,6,Summer,347.2
27.3,22.1,23.4,4.0,212.2,6.1,8.03,Sandy,Wheat,Germination,8.08,10,Spring,1322.7
42.2,63.3,48.7,7.4,266.0,14.1,6.01,Silt,Soybean,Flowering,2.13,7,Summer,935.7
36.4,55.7,27.7,1.1,584.7,29.4,6.86,Silt,Wheat,Vegetative,6.28,1,Winter,634.6
33.2,58.2,76.9,31.4,645.8,5.9,6.46,Loam,Soybean,Germination,0.99,6,Summer,50.0
24.3,45.2,12.0,29.1,267.3,19.1,6.35,Loam,Maize,Flowering,5.72,8,Spring,1703.5
39.7,25.7,24.0,49.3,279.9,17.3,8.08,Silt,Wheat,Germination,1.11,13,Autumn,50.0
43.7,33.5,27.0,44.3,315.0,17.0,6.76,Silt,Cotton,Flowering,2.17,10,Autumn,413.9
39.6,86.6,39.0,20.5,518.6,18.5,6.52,Loam,Maize,Vegetative,1.57,9,Autumn,277.8
15.0,48.6,26.3,18.6,220.3,15.1,7.31,Silt,Maize,Vegetative,3.79,4,Autumn,426.5
34.1,52.7,44.4,14.8,173.0,0.5,6.16,Sandy,Cotton,Vegetative,3.77,9,Summer,1325.2
16.5,23.7,71.1,7.6,575.2,27.0,6.19,Loam,Maize,Germination,8.35,13,Spring,1118.0
22.7,22.6,59.8,6.9,645.4,24.8,7.06,Silt,Wheat,Maturity,2.64,2,Spring,242.7
16.8,70.2,50.6,6.6,450.7,5.2,6.73,Clay,Rice,Germination,1.32,8,Spring,50.0
33.1,57.7,16.2,5.7,354.7,12.4,6.38,Clay,Rice,Vegetative,6.23,0,Summer,2000.0
35.6,55.6,58.6,12.0,402.4,23.1,5.66,Loam,Soybean,Flowering,7.03,11,Autumn,1771.6
18.4,37.0,21.6,15.3,371.9,29.4,7.06,Clay,Soybean,Maturity,3.3,13,Autumn,331.6
26.5,72.1,65.0,48.1,772.0,28.5,7.95,Clay,Wheat,Germination,6.23,2,Spring,278.5
28.7,31.8,27.5,28.9,637.7,27.0,8.05,Sandy,Cotton,Germination,7.87,1,Autumn,952.3
26.1,33.3,39.2,49.4,245.7,4.8,6.21,Loam,Wheat,Flowering,3.8,1,Summer,601.6
18.6,52.2,34.5,18.6,368.9,27.4,7.3,Clay,Soybean,Flowering,5.49,13,Winter,510.0
27.6,40.0,70.1,22.9,480.8,26.4,8.07,Silt,Maize,Vegetative,1.89,2,Autumn,91.4
37.5,37.3,18.9,16.2,529.1,11.3,6.73,Loam,Wheat,Germination,0.72,9,Winter,121.2
17.1,65.2,49.6,9.1,427.7,11.8,8.3,Loam,Wheat,Flowering,9.82,6,Winter,1085.8
17.4,65.6,19.9,7.2,667.1,13.8,8.21,Clay,Cotton,Flowering,3.35,12,Winter,336.3
25.6,77.7,59.3,47.3,637.3,19.7,6.12,Clay,Soybean,Maturity,3.15,5,Autumn,50.0
43.3,49.2,73.4,49.3,453.6,7.8,6.28,Sandy,Wheat,Vegetative,9.75,11,Winter,1078.8
35.1,25.1,40.4,2.2,698.1,0.7,6.04,Silt,Maize,Vegetative,7.42,8,Autumn,1583.1
35.4,39.2,44.2,7.5,625.8,4.2,6.09,Sandy,Maize,Germination,6.06,9,Spring,1258.5
25.9,88.6,74.9,21.2,645.0,13.2,8.22,Sandy,Rice,Flowering,7.14,12,Summer,2000.0
32.8,61.7,46.5,9.3,769.5,8.5,8.29,Silt,Soybean,Vegetative,7.24,10,Winter,791.0
15.3,69.7,44.1,18.2,286.5,22.9,5.66,Clay,Maize,Germination,7.75,9,Winter,379.5
34.1,20.5,50.5,6.5,287.4,3.2,7.28,Sandy,Cotton,Vegetative,1.14,13,Spring,383.2
42.4,56.3,58.2,22.8,722.3,27.5,7.19,Loam,Soybean,Germination,4.42,2,Summer,834.9
33.4,22.6,17.5,13.6,640.6,26.9,6.67,Sandy,Maize,Flowering,3.3,12,Spring,2000.0
41.2,59.8,67.5,17.6,748.6,27.3,7.4,Silt,Wheat,Vegetative,1.17,4,Summer,226.4
36.7,84.5,40.5,4.7,144.2,22.2,8.34,Sandy,Soybean,Germination,4.42,14,Winter,422.6
18.6,87.8,15.1,21.4,539.4,3.2,6.01,Sandy,Maize,Germination,6.35,8,Summer,1363.7
42.1,57.8,65.0,49.2,201.2,13.1,5.86,Loam,Wheat,Flowering,2.2,2,Spring,50.0
17.0,52.1,36.4,16.4,452.7,3.9,5.6,Silt,Rice,Vegetative,3.4,11,Winter,357.8
31.0,86.2,17.0,43.8,209.0,29.6,6.59,Loam,Soybean,Germination,6.57,7,Spring,665.2
19.3,67.2,54.4,42.2,189.7,10.0,6.51,Clay,Soybean,Germination,6.0,8,Winter,172.2
15.4,24.5,71.6,47.6,108.5,17.6,6.79,Silt,Maize,Germination,8.75,10,Autumn,653.9
27.7,52.6,72.1,39.5,541.2,23.4,7.01,Sandy,Rice,Germination,8.02,14,Winter,829.5
23.9,36.8,77.0,33.0,351.3,27.6,7.77,Loam,Cotton,Vegetative,9.67,10,Summer,2000.0
29.6,52.9,70.7,42.8,173.6,22.7,6.68,Loam,Maize,Maturity,6.17,6,Summer,1020.9
32.3,51.9,10.1,3.8,326.0,20.2,6.49,Silt,Maize,Vegetative,7.14,12,Summer,2000.0
16.3,60.8,36.6,23.1,218.3,14.0,7.98,Loam,Cotton,Germination,8.67,5,Summer,1163.6
18.7,45.0,67.3,49.5,759.2,18.2,8.05,Silt,Cotton,Vegetative,8.48,12,Summer,1558.7
31.8,31.5,35.6,38.5,324.0,2.8,6.2,Clay,Cotton,Vegetative,7.33,10,Autumn,960.3
25.3,55.3,52.1,48.1,333.8,26.5,6.44,Silt,Cotton,Flowering,5.25,5,Winter,351.8
36.9,78.1,52.4,39.0,687.9,16.3,7.98,Silt,Cotton,Flowering,3.1,5,Winter,220.5
34.6,66.5,35.6,43.7,553.4,1.2,5.74,Clay,Wheat,Germination,8.83,4,Autumn,585.9
40.4,43.7,73.3,35.3,597.1,27.6,6.48,Clay,Wheat,Maturity,7.88,6,Autumn,679.8
35.8,85.5,45.2,38.0,545.2,14.7,6.85,Sandy,Cotton,Flowering,8.46,6,Summer,2000.0
27.9,83.9,42.5,26.2,762.3,26.1,6.06,Loam,Rice,Vegetative,1.84,6,Spring,119.2
35.2,34.7,79.8,46.2,244.9,25.7,6.04,Clay,Rice,Germination,3.49,2,Spring,256.9
23.3,22.8,44.5,41.3,792.3,24.5,6.77,Clay,Cotton,Maturity,4.54,10,Summer,632.6
24.2,71.9,22.5,42.2,681.7,1.8,7.76,Loam,Wheat,Flowering,8.46,5,Autumn,1475.1
38.7,77.9,45.9,33.7,512.3,7.4,8.02,Loam,Rice,Germination,8.98,8,Winter,835.9
28.4,87.8,67.0,15.2,563.7,26.3,8.44,Sandy,Wheat,Maturity,3.21,8,Spring,354.6
39.0,82.3,64.4,1.8,554.2,27.0,5.72,Sandy,Maize,Germination,7.02,3,Spring,1358.4
39.7,62.0,65.2,46.8,140.9,13.7,6.15,Silt,Wheat,Maturity,1.24,8,Autumn,50.0
40.7,57.1,59.6,29.3,252.6,13.2,7.77,Sandy,Cotton,Flowering,4.39,1,Summer,1905.9
42.5,21.9,27.8,14.9,773.0,5.3,7.12,Clay,Soybean,Vegetative,5.12,7,Winter,556.7
27.9,37.3,70.3,7.5,474.1,29.1,6.48,Clay,Cotton,Vegetative,7.77,1,Summer,1735.6
24.6,52.2,72.5,41.5,364.8,6.4,6.12,Loam,Maize,Flowering,8.97,4,Summer,2000.0
32.5,64.0,23.6,41.8,633.4,5.7,6.34,Sandy,Wheat,Flowering,3.7,5,Summer,1252.1
26.1,59.0,19.1,40.7,467.2,19.8,6.79,Silt,Rice,Flowering,5.51,1,Summer,2000.0
33.0,72.0,78.3,32.3,109.2,7.3,6.03,Silt,Cotton,Maturity,6.65,8,Spring,655.5
36.2,39.6,70.8,18.3,615.4,28.2,8.39,Silt,Rice,Maturity,3.62,5,Autumn,659.7
35.7,59.5,72.5,15.2,612.6,0.3,5.82,Silt,Wheat,Maturity,9.86,7,Winter,635.6
26.2,26.2,72.0,0.4,215.6,0.2,8.46,Loam,Maize,Maturity,8.82,3,Spring,1670.4
20.0,49.0,47.9,41.7,769.7,15.1,8.03,Sandy,Cotton,Maturity,3.32,2,Winter,128.7
27.9,72.5,55.2,4.4,256.7,14.6,6.77,Sandy,Rice,Maturity,5.33,3,Winter,737.0
19.3,68.5,48.2,31.5,420.4,4.9,7.72,Sandy,Cotton,Maturity,2.69,0,Spring,50.0
41.7,89.3,13.6,25.2,180.3,14.8,7.51,Sandy,Cotton,Flowering,5.39,0,Spring,1974.3
25.4,39.5,62.2,26.3,522.3,12.3,6.14,Silt,Rice,Maturity,6.99,7,Winter,694.5
19.6,54.9,45.4,46.3,362.8,26.7,6.52,Silt,Maize,Germination,1.31,0,Winter,50.0
15.8,43.1,55.3,1.6,347.2,0.3,7.04,Loam,Cotton,Maturity,8.77,4,Autumn,1037.4
34.4,50.8,45.2,38.7,678.9,29.3,7.41,Loam,Maize,Vegetative,6.14,9,Spring,1326.2
34.1,80.0,44.4,2.6,106.7,18.7,7.13,Silt,Maize,Vegetative,9.9,8,Spring,2000.0
25.2,67.9,22.0,1.9,658.6,4.6,6.92,Clay,Wheat,Flowering,0.74,2,Winter,62.8
17.2,81.8,29.5,21.5,500.0,1.4,6.83,Sandy,Rice,Vegetative,8.4,9,Winter,1487.5
27.3,34.2,21.1,3.2,790.3,16.1,6.99,Loam,Wheat,Vegetative,8.02,1,Summer,2000.0
24.3,81.1,23.7,39.5,512.6,7.0,6.8,Silt,Soybean,Vegetative,1.76,4,Winter,50.0
35.3,24.2,78.1,26.5,138.8,9.0,7.12,Sandy,Wheat,Flowering,3.69,11,Winter,529.1
33.2,82.2,20.7,1.5,135.5,7.4,8.16,Sandy,Cotton,Flowering,8.91,13,Autumn,2000.0
25.9,43.0,28.8,2.0,718.2,19.5,7.4,Silt,Cotton,Maturity,5.43,1,Winter,418.3
21.5,42.0,51.3,30.6,688.8,16.6,7.67,Clay,Cotton,Vegetative,4.31,9,Summer,683.8
44.6,55.8,52.7,40.3,342.1,2.3,7.29,Clay,Soybean,Maturity,9.1,0,Summer,1705.5
28.6,85.8,20.8,21.9,532.6,15.8,7.43,Loam,Maize,Flowering,1.39,10,Spring,175.3
35.6,23.3,65.6,27.7,442.7,23.7,7.24,Silt,Cotton,Maturity,4.99,8,Summer,895.3
19.2,44.7,65.0,40.0,777.0,2.4,5.58,Loam,Wheat,Maturity,6.7,10,Spring,652.3
29.6,80.0,26.6,30.5,765.0,26.7,8.5,Clay,Maize,Vegetative,6.28,9,Winter,514.8
15.8,47.7,30.2,11.2,788.7,17.3,5.6,Loam,Wheat,Flowering,3.01,10,Summer,835.6
30.2,33.9,75.7,30.7,706.5,28.5,6.69,Loam,Wheat,Vegetative,5.85,8,Autumn,745.0
43.9,49.7,67.8,31.4,736.7,4.4,5.82,Clay,Cotton,Maturity,7.23,0,Autumn,734.6
26.5,47.0,58.8,36.7,252.1,29.8,5.79,Sandy,Wheat,Flowering,6.06,3,Summer,1944.6
16.2,84.1,15.8,31.0,681.7,19.3,7.88,Sandy,Soybean,Maturity,7.0,4,Spring,1194.8
15.9,73.3,39.3,48.5,596.2,17.0,6.78,Clay,Maize,Maturity,2.93,11,Spring,50.0
26.6,55.4,49.2,9.9,774.0,15.5,7.9,Sandy,Cotton,Vegetative,8.41,1,Spring,2000.0
19.8,89.2,23.1,47.6,499.9,0.7,6.32,Silt,Cotton,Flowering,4.77,10,Summer,802.7
15.7,52.6,41.4,26.9,159.6,28.2,6.27,Sandy,Wheat,Flowering,9.88,8,Winter,1365.9
37.7,24.1,52.1,33.6,518.2,19.3,6.25,Clay,Wheat,Vegetative,0.72,8,Winter,69.3
28.8,38.4,32.9,5.0,580.6,2.7,7.35,Silt,Rice,Germination,4.11,8,Winter,339.3
23.7,50.5,64.7,19.0,254.2,0.6,7.94,Loam,Rice,Vegetative,2.21,7,Spring,181.4
42.0,31.0,68.8,38.5,375.9,1.5,6.86,Clay,Cotton,Vegetative,5.78,5,Summer,1143.0
18.5,86.3,32.7,35.3,519.0,18.3,6.64,Clay,Cotton,Germination,2.81,0,Autumn,50.0
43.7,73.7,68.7,2.0,361.9,18.4,8.42,Sandy,Wheat,Flowering,7.51,13,Winter,1429.2
